Realization1,Realization2,Realization3,Realization4,Realization5,Realization6,Realization7,Realization8,Realization9,Realization10
8354,5534.6,6776.6,5463.5,6114.2,4377.2,6047.2,4935.7,5205.8,5370.7
8145.5,5426.3,6549.6,5385.1,5930.4,4291.4,5901.8,4802.2,5171.3,5262.1
8145.5,5283,6023.5,5346.4,5820.1,4198.6,5721,4701.4,5102.3,5191.8
8061.2,5142.7,6171.5,5269,5674.1,4119.8,5539.2,4567,5067.8,5157.6
8061.2,5040.4,6133.5,5154,5381.1,4104.9,5394.8,4533.4,5136.8,5157.6
8020.1,4938.1,5952.5,5077.6,5272.8,4055,5322.1,4533.4,5240.3,5157.6
8020.1,4836.9,5736.5,4964.5,5168.7,3945.3,5215,4499.8,5136.8,5123.4
7960,4768.7,5593.5,4964.5,5029.8,3811.6,5146.4,4499.8,4998.8,5089.2
7737.4,4700.6,5449.5,4889.1,4961.4,3734.8,5043.4,4499.8,4861.8,4952.5
7537.9,4564.2,5306.5,4777.1,4787.8,3794.6,4974.7,4399,4654.8,4885.1
7299.3,4496.1,5222.5,4702.7,4718.4,4194.7,4838.4,4300.2,4482.3,4714.2
6945.4,4412.9,5164.5,4665,4683.7,4698.4,4735.4,4300.2,4382.8,4680
6679.8,4329.7,5028.4,4554.9,4579.5,5111.4,4632.3,4236.9,4284.4,4611.7
6603.6,4232.4,4960.4,4408.1,4510.1,4901.9,4632.3,4141.1,4251.9,4577.5
6452.2,4168.3,4893.4,4408.1,4410,4791.2,4529.3,4109.4,4284.4,4543.3
6337.9,4071,4757.4,4335.7,4377.4,4658.5,4460.7,4399,4251.9,4509.1
6224.6,4006.9,4689.4,4299.9,4344.7,4516.9,4394,4268.5,4121,4543.3
6148.4,3974.8,4689.4,4264.2,4311,4428.1,4297.1,4141.1,3991.1,4680
6003.1,3910.6,4655.4,4264.2,4311,4338.3,4297.1,4013.6,3991.1,4611.7
5894.8,3910.6,4621.4,4264.2,4311,4261.5,4297.1,3981.9,3958.7,4543.3
5750.4,3845.5,4587.4,4227.5,4213,4143.8,4166.8,3918.7,3925.2,4509.1
5643.2,3781.3,4553.4,4121.4,4146.6,4109.9,4166.8,3822.8,3860.2,4440.8
4452.5,3450.9,5486.2,4224.5,4051.2,3734.2,4052.5,3643.9,3706.8,3442.8
4386,3450.9,5235.1,4224.5,3987.3,3697.3,3988.7,3583,3692.8,3442.8
4321.5,3450.9,5097.1,4159.9,3923.5,3623.7,3924.8,3491.6,3665.7,3442.8
4289.2,3450.9,4927,4096.4,3891.6,3550.4,3828,3401.2,3630.6,3442.8
4223.7,3450.9,4724,4031.9,3858.6,3587,3743.2,3370.8,3579.4,3442.8
4126.9,3450.9,4656,3968.3,3794.8,3587,3639.4,3309.9,3515.2,3442.8
4061.4,3450.9,4417.9,3904.8,3741.9,3513.9,3516.6,3250.9,3457.1,3442.8
3996.9,3390.7,4417.9,3904.8,3669.1,3441.2,3423.8,3190,3412.9,3382.7
3996.9,3390.7,4319.9,3840.3,3607.3,3441.2,3362,3132,3374.8,3382.7
3932.4,3390.7,4255.9,3776.7,3545.4,3404.9,3362,3073.1,3337.7,3382.7
3866.9,3360.6,4222.9,3724.1,3484.6,3404.9,3608.4,3073.1,3300.6,3352.7
3802.3,3360.6,4158.9,3651.6,3422.7,3441.2,3701.3,3073.1,3263.5,3352.7
3676.3,3360.6,4061.9,3590.1,3330.9,3404.9,3924.8,3043.6,3212.4,3352.7
3645.1,3330.5,3997.8,3590.1,3301,3404.9,4085.4,3015.1,3151.2,3322.7
3645.1,3330.5,3965.8,3590.1,3239.1,3332.7,4117.4,2985.6,3106,3322.7
3613.8,3330.5,3868.8,3559.3,3180.3,3260.7,4052.5,2985.6,3083,3322.7
3521.1,3300.4,3804.8,3528.5,3150.4,3189.1,3924.8,2956.2,3059.9,3292.7
3489.8,3300.4,3709.8,3467.9,3120.4,3153.5,3743.2,2927.7,3032.8,3292.7
3489.8,3300.4,3647.8,3406.4,3061.6,3153.5,3577.5,2898.2,2997.7,3292.7
3458.6,3360.6,3585.8,3344.8,3001.7,3153.5,3485.7,2869.7,2945.6,3352.7
3427.3,3360.6,3524.7,3344.8,2972.8,3117.9,3423.8,2841.2,2871.4,3352.7
3427.3,3360.6,3431.7,3344.8,2942.9,3082.4,3332,2784.2,2798.1,3352.7
3396.1,3360.6,3400.7,3344.8,2885,3011.7,3485.7,2755.8,2749,3352.7
3335.6,3360.6,3339.7,3344.8,2827.1,2941.3,3181.3,2727.3,2715.9,3352.7
3304.4,3360.6,3247.7,3344.8,2827.1,2871.3,3091.5,2698.8,2688.8,3352.7
3243.9,3360.6,3218.7,3315.1,2769.3,2871.3,3002.7,2615.3,2663.8,3352.7
3183.4,3360.6,3188.7,3285.3,2769.3,2801.7,2943.8,2558.3,2638.7,3352.7
3153.2,3420.8,3158.7,3285.3,2711.4,2732.5,2914.9,2531.8,2613.6,3412.8
3093.7,3420.8,3128.7,3254.5,2683.5,2698,2857,2531.8,2587.5,3412.8
3063.4,3450.9,3069.6,3223.7,2655.6,2663.6,2799.1,2531.8,2556.4,3442.8
3033.2,3450.9,3009.6,3194.9,2655.6,2663.6,2770.2,2502.3,2527.4,3442.8
2928.5,2922.8,2945.5,2912.8,2804.2,2565.9,3193.4,2542.1,2474.9,3146.6
2899.4,2893.4,2945.5,2883.9,2746.2,2532.2,3163.4,2508.7,2390.7,3026.9
2870.4,2865,2945.5,2855,2746.2,2498.6,3133.3,2475.4,2390.7,2938.4
2841.3,2836.5,2808.2,2826.1,2717.2,2532.2,3103.3,2508.7,2331.4,2880
2783.1,2808.1,2706.2,2768.2,2661.3,2532.2,3074.2,2508.7,2303.3,2850.9
2783.1,2751.2,2638.7,2768.2,2603.3,2498.6,3044.2,2475.4,2219.1,2792.5
2754.1,2722.7,2638.7,2739.3,2576.3,2465.1,3014.1,2442.2,2190,2763.3
2725,2665.8,2672.4,2710.4,2519.3,2398.3,3014.1,2376.1,2133.8,2734.2
2696.9,2610.9,2706.2,2682.5,2463.3,2465.1,2985.1,2442.2,2105.7,2706
2668.9,2581.5,2706.2,2654.6,2435.3,2465.1,2955,2442.2,2050.6,2677.8
2668.9,2527.6,2740.1,2654.6,2435.3,2431.6,2926,2409.1,2050.6,2619.5
2668.9,2471.6,2740.1,2654.6,2435.3,2398.3,2867.9,2376.1,2050.6,2562.2
2638.8,2444.2,2774.1,2624.6,2407.3,2332,2809.8,2310.3,2050.6,2535
2638.8,2389.3,2808.2,2624.6,2351.3,2233.2,2780.7,2212.5,2023.6,2535
2668.9,2334.3,2911,2654.6,2298.4,2135.4,2751.7,2115.6,2023.6,2506.8
2638.8,2306.9,3049.3,2624.6,2298.4,2103,2722.6,2083.5,1940.4,2478.7
2610.7,2279.4,3014.6,2596.7,2214.4,2006.5,2722.6,1987.8,1886.3,2422.3
2610.7,2306.9,3014.6,2596.7,2268.4,2006.5,2722.6,1987.8,1832.3,2255.3
2583.6,2225.5,2945.5,2569.8,2214.4,2038.5,2722.6,2019.6,1913.4,2394.2
2583.6,2225.5,2842.4,2569.8,2435.3,2135.4,2722.6,2115.6,1780.3,2394.2
2583.6,2172.5,2740.1,2569.8,2214.4,2167.9,2722.6,2147.8,1729.3,2366
2526.5,2172.5,2605,2512.9,2214.4,2103,2694.6,2083.5,1729.3,2366
2414.2,2145,2538,2401.3,2214.4,2070.7,2666.5,2051.5,1754.3,2312.7
2304.9,2065.6,2471.4,2292.6,2214.4,2070.7,2636.5,2051.5,1807.3,2282.5
2192.6,2039.1,2372.3,2180.9,2435.3,2070.7,2608.4,2051.5,1807.3,2228.2
2111.4,2012.6,2405.2,2100.1,2435.3,2070.7,2581.4,2051.5,1807.3,2172.9
2084.4,1960.6,2339.4,2073.2,2435.3,2038.5,2551.3,2019.6,1729.3,2422.3
2057.3,1908.7,2306.6,2046.3,2351.3,2006.5,2496.3,1987.8,1729.3,2118.5
2086.8,2087.6,2511.2,2466.2,2183.1,2100.1,2573.7,2105.1,1855.1,2064.6
2086.8,2033.4,2511.2,2438.2,2163.2,2072.9,2546.4,2078.2,1828.7,2011
2057,2007.3,2455.4,2410.2,2153.2,2072.9,2518.1,2051.2,1803.2,1985.2
2007.3,1954,2399.6,2410.2,2133.2,2072.9,2461.5,1998.2,1777.7,1932.6
1947.7,1900.8,2343.8,2382.2,2113.3,2045.6,2433.2,1945.2,1777.7,1879.9
1927.8,1900.8,2291,2354.1,2083.4,2045.6,2404.9,1945.2,1752.2,1879.9
1888.1,1873.7,2234.2,2326.1,2073.4,2019.3,2348.3,1918.2,1752.2,1853.1
1888.1,1847.6,2207.2,2301.1,2063.5,2019.3,2323.1,1918.2,1752.2,1827.3
1868.2,1847.6,2152.4,2271.1,2043.5,2019.3,2348.3,1918.2,1777.7,1827.3
1848.3,1847.6,2126.5,2244,2013.6,1992,2348.3,1892.2,1777.7,1827.3
1818.5,1821.5,2098.6,2244,1993.7,1965.8,2323.1,1839.2,1777.7,1801.5
1798.6,1795.4,2071.7,2217,1983.7,1965.8,2323.1,1839.2,1752.2,1775.6
1739,1769.3,2044.8,2217,1973.8,1938.5,2323.1,1813.3,1703.2,1749.8
1719.1,1745.2,2044.8,2162,1963.8,1938.5,2323.1,1787.3,1581.7,1726
1719.1,1719.1,2044.8,2162,1953.8,1938.5,2323.1,1761.3,1509.2,1700.2
1699.3,1694,2044.8,2162,1953.8,1938.5,2461.5,1737.3,1461.2,1675.3
1699.3,1669.9,2044.8,2135.9,1933.9,1938.5,2461.5,1737.3,1365.1,1651.5
1699.3,1669.9,2044.8,2107.9,1933.9,1912.2,2433.2,1711.3,1365.1,1651.5
1679.4,1669.9,2044.8,2080.9,1933.9,1912.2,2404.9,1662.3,1341.6,1651.5
1659.5,1719.1,2044.8,2053.9,1933.9,1938.5,2323.1,1637.3,1293.6,1700.2
1629.7,1821.5,2071.7,2026.8,1933.9,1965.8,2238.2,1613.3,1293.6,1801.5
1609.8,1847.6,2071.7,2026.8,1923.9,1965.8,2182.6,1588.4,1365.1,1827.3
1629.7,1769.3,2071.7,1973.8,1953.8,1965.8,2128.1,1564.4,1389.6,1749.8
1629.7,1769.3,2098.6,1894.7,1923.9,1965.8,2128.1,1564.4,1389.6,1749.8
1609.8,1719.1,2098.6,1841.7,1894,1938.5,2100.8,1564.4,1389.6,1700.2
1590,1669.9,2071.7,1815.7,1884,1912.2,1992.6,1564.4,1389.6,1651.5
1570.1,1669.9,2071.7,1815.7,1874.1,1858.7,1992.6,1564.4,1389.6,1651.5
1530.3,1694,2098.6,1815.7,1854.1,1858.7,1939.1,1515.4,1485.7,1675.3
1510.5,1719.1,2098.6,1815.7,1824.2,1832.4,2073.5,1515.4,1557.2,1700.2
1490.6,1719.1,2071.7,1789.6,1804.3,1806.2,2073.5,1564.4,1629.7,1700.2
1470.7,1719.1,2071.7,1763.6,1774.4,1755.7,2073.5,1564.4,1629.7,1700.2
1687.8,1193.3,1764.3,1751.1,1760,1712.9,1883.2,1596.8,1580.3,1702
1663.1,1338.8,1757.3,1724.9,1760,1687.9,1857,1572.1,1580.3,1677.8
1663.1,1363.7,1753.3,1699.7,1760,1687.9,1830.7,1572.1,1560,1652.6
1663.1,1387.6,1751.3,1675.5,1736,1687.9,1804.5,1596.8,1549.9,1603.2
1687.8,1387.6,1748.3,1650.3,1710,1712.9,1830.7,1645.3,1549.9,1553.7
1713.4,1412.5,1743.4,1626.1,1685.1,1738.9,1883.2,1645.3,1580.3,1529.5
1762.7,1412.5,1735.4,1600.9,1685.1,1788.9,1857,1645.3,1549.9,1504.3
1814,1387.6,1726.4,1600.9,1685.1,1840.9,1857,1645.3,1539.8,1480.1
1814,1387.6,1716.5,1576.8,1685.1,1840.9,1883.2,1645.3,1539.8,1430.6
1814,1338.8,1706.5,1576.8,1685.1,1840.9,1883.2,1620.6,1539.8,1356
1788.3,1314.9,1695.6,1576.8,1736,1814.9,1883.2,1620.6,1539.8,1282.3
1788.3,1242.1,1688.6,1576.8,1760,1814.9,1883.2,1620.6,1519.5,1183.5
1814,1217.2,1689.6,1527.4,1760,1840.9,1910.4,1596.8,1519.5,1084.6
1814,1242.1,1696.6,1502.2,1760,1840.9,1963.9,1572.1,1499.3,1060.4
1788.3,1266,1705.6,1502.2,1760,1814.9,2043.7,1475.1,1489.1,1035.1
1762.7,1290,1715.5,1502.2,1710,1788.9,2070.9,1426.7,1479,1035.1
1713.4,1290,1725.5,1478,1685.1,1738.9,2043.7,1354.4,1479,1010.9
1687.8,1290,1733.4,1502.2,1661.1,1712.9,2043.7,1693.8,1479,1134
1639.5,1242.1,1737.4,1502.2,1636.1,1663.8,2017.4,1820.4,1468.9,1183.5
1614.8,1193.3,1739.4,1502.2,1636.1,1638.8,2043.7,1794.7,1458.7,1232.9
1591.2,1144.5,1740.4,1478,1710,1614.8,2098.2,1769,1468.9,1306.5
1591.2,973.19,1738.4,1502.2,1736,1614.8,2262.7,1925.3,1468.9,1405.4
1591.2,900.48,1733.4,1551.6,1760,1614.8,2401.9,1977.7,1479,1553.7
1566.5,949.29,1725.5,1626.1,1785.9,1589.8,2458.5,2111.3,1468.9,1652.6
1542.9,1022,1716.5,1650.3,1837.9,1565.8,2430.2,2137,1468.9,1753.5
1542.9,1046.9,1706.5,1626.1,1837.9,1565.8,2401.9,2111.3,1489.1,1803.9
1591.2,1070.8,1694.6,1600.9,1837.9,1614.8,2401.9,2111.3,1489.1,1882.6
1614.8,1070.8,1683.7,1626.1,1890.8,1638.8,2401.9,2218.1,1479,1936.1
1639.5,924.38,1674.7,1675.5,1890.8,1663.8,2401.9,2465.5,1489.1,2043
1663.1,875.57,1652.8,1675.5,1890.8,1687.9,2458.5,2977,1499.3,2070.3
3233.8,1737.1,1875.1,1821.4,2191,1925.5,3283.9,2822.1,1571.5,1167.4
3267.5,1743.4,1978.7,1928.4,2325.9,2031.9,3376.4,2766.2,1571.5,1192.3
3366.8,1748.7,2005.1,1928.4,2462.7,2059,3315,2711.3,1571.5,1192.3
3499.8,1756.1,2005.1,1954.9,2628.9,2059,3283.9,2738.8,1644.8,1192.3
3433.3,1762.5,2085.2,1928.4,3027.6,2141.2,4089.7,2711.3,1669.9,1241.1
3467,1767.8,2110.6,1928.4,3027.6,2167.3,4257.2,2683.9,1719.1,1288.8
3467,1776.3,2110.6,1954.9,2741.3,2167.3,3922.3,2738.8,1745.2,1288.8
3267.5,1785.8,2005.1,2008.9,2601.5,2059,3600,2711.3,1795.4,1337.6
3201,1704.2,1978.7,2090.3,2462.7,2031.9,3376.4,2656.4,1795.4,1411.3
3168.3,1634.2,1875.1,2117.9,2325.9,1925.5,3503.3,2711.3,1769.3,1532.7
3201,1653.3,1849.7,2173.9,2462.7,1899.4,4257.2,2878,1821.5,1703.9
3201,1707.4,1901.5,2227.9,2684.6,1952.6,3760.1,2962.3,1900.8,1831.3
3233.8,1741.3,1849.7,2227.9,2854.6,1899.4,4089.7,2990.7,1980.2,2149.7
3366.8,1778.4,1901.5,2227.9,2969.9,1952.6,4769.8,3075,2142.8,2591.6
3300.3,1899.3,1953.3,2227.9,2969.9,2005.8,4628.4,3075,2224.2,2936
3168.3,2036.1,1926.9,2227.9,2969.9,1978.7,4424.6,3075,2278.4,3143
3366.8,2169.7,1953.3,2200.4,2969.9,2005.8,4257.2,3249.2,2502.3,3293.3
3366.8,2315,2137,2200.4,3086.2,2194.4,4089.7,3483.1,2557.5,3598.8
3499.8,2503.8,2298.2,2117.9,3203.5,2360,3922.3,3602.5,2787.5,3849.6
3635.8,2673.5,2298.2,2062.8,3473.2,2360,3440.9,3724.6,3021.4,4106.4
4338.5,2779.5,2352.9,2008.9,3686.3,2416.2,3128.9,4090.2,3260.4,4429.9
4854.6,2843.1,2435,2008.9,3812.3,2500.4,3503.3,4633.8,3352.8,4565.2
4631.3,2812.4,2797.5,2008.9,3812.3,2872.7,3922.3,5059,3724.3,4632.9
4892.3,2686.2,2854.2,2090.3,3812.3,2930.9,3922.3,5466.2,3724.3,4599.1
4967.8,2657.5,2854.2,2145.4,3937.4,2930.9,3922.3,5916,3917.1,4463.7
5196.1,2658.6,2940.2,2173.9,3937.4,3019.2,3922.3,6596,4239.5,4298.5
5311.2,2716.9,3056.5,2200.4,3937.4,3138.6,3922.3,7196.4,4272.6,4106.4
5742,3028.7,3115.1,2227.9,3874.9,3198.8,3922.3,7615,4013.5,4009.9
6552.9,3099.8,3115.1,2311.4,3780.1,3198.8,3988.9,8167.1,3766.5,3946.2
8186.7,3185.7,3085.8,2311.4,3874.9,3168.7,4089.7,8483.4,3662.1,3785.9
8098.3,3364.9,3085.8,2256.4,3937.4,3168.7,4323.7,8849.9,3787.6,3691.4
7577.5,3733.3,4269.4,1799.6,4997.2,3830.6,7271.6,3374.2,2567.9,8219.9
9995.2,3733.3,4936,1821.5,6756.7,3958.4,7857.7,3527.1,2589.2,8957.8
14789,3733.3,6536.1,1843.4,9260.3,4308.9,7411.9,3628.3,2610.5,9379.5
16646,4092.2,7439.7,1910.9,9109.5,4711,7041.5,4012.3,2802.3,10507
15585,4289.1,7820,2024.6,8264.9,4711,7349,4618.7,3665.4,12637
13667,4289.1,8074.2,2162.7,7601.3,4744.7,8058.8,5627,7362.8,14547
12123,4289.1,8328.5,2396.7,8425.8,4945.7,9506.6,7453.1,8343.1,14446
11126,4119.8,8481.2,2493.4,7782.3,5219,11596,7861,11934,12884
11892,4009.2,8633.9,2614.4,8244.8,5325,12210,7456,10868,11736
11892,4289.1,8678.8,2663.2,9632.4,5823.1,11470,6783.2,8343.1,11274
11275,3982.3,8767.5,2863,10909,5930.1,11273,6198.6,8098,11137
11517,3733.3,9523.7,3378.1,11513,6149,12541,5852.3,7171,11229
12229,3733.3,10500,3726.7,11864,6111.3,12883,5817.6,6318.6,11504
13734,3594.9,10453,3864.8,11965,6000.4,12876,6155,6318.6,11550
16928,3594.9,9935,3892.4,11915,5894.5,12067,7066,6318.6,11784
19461,3582.7,9796.1,3643.8,12870,6186.6,11654,8023.7,6318.6,13687
19520,3515.1,9435.1,3508.9,16047,6260.9,11090,8490.1,6105.5,14395
18343,3515.1,9256.7,3588.5,22764,7289.8,11052,8515.9,6105.5,14851
16928,3594.9,9390.2,3781.9,27228,9211.1,10730,8579.5,6020.2,15206
15791,3677.9,9842,3809.5,29732,10172,11052,8867.3,5935,14952
14842,3677.9,10218,3671.4,29732,9953.8,14800,9192.8,5935,16245
13629,3788.6,10594,3508.9,27288,9822.1,18337,9439.9,6531.7,16515
12526,4009.2,11358,3482.9,25318,9560.7,19298,9370.4,7512,17056
11892,4376.2,11851,3456.9,23246,9172.4,19298,9365.5,8439,18168
11700,4727,12350,3671.4,20713,9211.1,18385,9975.8,7852.9,19299
11892,4873.5,12503,4084.9,19305,10667,17180,10935,7703.8,19186
11988,4873.5,12706,4573.2,17515,11544,16318,11877,7554.6,18621
12328,5176.3,13329,8057.8,15635,12357,14850,13918,7703.8,17886
14525,5638.5,14837,13113,15122,15362,13686,14443,9568.4,16515
17772,6184.7,16402,12433,14630,17909,12876,14957,10602,14952
16306,17314,16946,12248,13178,7630.1,24624,14841,16161,12631
15521,15730,16780,11743,14089,8127.9,26126,13600,14489,12110
14796,13773,16242,12760,16055,8854.3,26662,13388,13915,13159
15676,12511,15241,14714,18371,9870.1,26259,13600,14594,15174
16527,11781,14671,14445,19908,11431,27066,13440,14803,14896
16804,11549,14568,13752,20517,12415,27553,13071,15848,14182
16804,10746,14620,13227,20611,12132,28673,12809,21133,13640
16361,10158,13688,13175,21531,12697,33202,12966,24739,13587
15936,9488.6,12343,13071,23238,13298,39615,14243,30472,13480
15832,9268.3,11251,12555,25977,13951,41141,14732,35790,12947
16040,9268.3,10654,12197,24858,14555,38976,14897,35169,12579
15936,9311.7,11159,12299,23542,15158,35627,14569,32663,12683
16251,9711.9,12682,12760,22702,17659,33276,14189,33039,13159
17468,10608,14412,13331,22215,20348,31650,13760,29824,13748
18434,12264,14878,13699,21967,21529,29583,13653,26268,14127
18491,14302,14775,14230,21250,22581,28043,14082,24159,14675
18318,16919,15655,13963,20448,26276,26864,14623,22234,14400
17524,17314,18004,14017,20761,27497,26193,15337,21316,14455
16694,17709,19102,13963,21417,24967,25789,16401,19915,14400
16914,17596,21732,13541,21987,23386,25590,17719,18748,13965
16416,18104,24908,13752,21981,22705,27343,19369,18748,14182
16091,18104,26845,13489,21678,22209,31359,19849,18924,13910
16914,18161,26238,13489,21531,20995,34555,21498,18282,13910
18666,18104,24392,15094,21151,21775,36261,23443,17210,15566
22509,18276,23052,17839,20815,31812,34555,23955,15848,18397
28414,18161,23244,21768,20478,37483,33501,24534,15221,22448
36386,17539,24842,25880,20018,41532,33276,30987,15743,26689
38796,17257,25899,26534,19872,43340,33202,37396,16430,27363
37913,14831,26035,26075,19585,44694,33426,41935,18165,26891
42641,15254,26238,26665,18995,47810,33426,43407,22679,27499
48194,16153,26710,25104,18804,52255,32680,43096,27777,25888
23475,8338.4,27266,14162,18898,51825,23333,29617,56347,30664
22165,8219.3,30472,14219,18670,51735,23595,29617,55477,29256
21158,8219.3,33047,15187,19297,50282,25613,29974,50975,28272
20654,8219.3,33047,17118,20182,48920,28547,31117,45387,28130
22064,8338.4,33504,19329,20719,47830,33110,31045,41295,28623
23878,10222,33580,18700,20838,47740,35816,30260,37311,27849
24281,14236,34268,18030,21018,47117,35587,29117,35713,29890
22770,16807,35347,17483,21316,46592,33770,27761,32435,31682
22165,17073,35503,18092,21316,45369,31171,26387,29254,33914
23576,17073,35974,18943,21982,43059,30118,24979,26247,37429
25389,17347,37748,20044,23430,40399,30747,24590,23361,41879
28311,17903,38157,22310,26678,38627,32891,24007,21227,46591
30124,20181,38567,22582,29095,37984,34974,23034,19300,51998
29923,20765,41842,22039,29927,35897,35587,22268,17678,55292
32240,21964,43555,23403,29512,32777,33991,21467,16075,55578
37177,23686,42694,24755,29095,31157,31671,20791,15288,56629
40199,24317,40614,24043,28957,29948,29837,20237,14816,57689
42517,24317,44587,24257,28541,29594,29359,20606,14344,58381
45438,23828,46163,24896,28195,30793,30327,21467,11215,57204
48562,23686,43125,25608,27779,30511,30118,21714,13400,55101
53398,24126,39386,25895,27640,28960,29977,21284,13354,49098
57125,24954,36929,28887,29095,26933,29977,20976,13098,44846
59846,25735,35347,28587,30135,24811,29837,20730,13819,43484
60752,26323,34574,26120,30632,24279,29977,21899,14344,41711
61155,26729,36131,24185,33703,24279,29698,25711,17342,41879
61558,26729,37748,23688,37105,24151,29016,29117,21595,43146
61760,27339,36929,23617,38056,26526,27809,31777,41295,42555
59946,29781,37256,23332,37897,26864,26803,37411,46093,41879
56219,29781,36131,22582,37660,26526,26468,41732,46800,41124
51786,29923,35347,22039,38926,26797,27206,41984,47330,40240
47655,31191,36604,22039,39084,26391,27809,42840,45085,40883
23079,40303,34451,23784,23616,25076,45990,37308,38275,33398
24823,36362,34379,23304,25400,24402,45787,36798,36135,33748
25760,36683,33694,24481,26359,23393,46295,36477,35739,31466
24548,36683,32939,25779,25119,22814,45584,37611,36135,39945
24330,36281,32491,26106,24895,21919,44163,39774,34967,36371
25705,32616,31312,26051,26302,22431,42538,41772,34057,35680
27994,30999,29812,26324,28645,24402,41625,43299,32720,34099
29925,29232,29104,26543,30620,23203,41828,43649,31619,30795
31535,30641,28891,26598,32268,20960,43147,43038,30535,29533
35401,30289,28466,27202,36224,20470,43858,42862,29003,30535
35341,29232,27686,27587,36163,20774,45787,43999,28101,31466
32929,29584,26725,27698,33695,23863,46396,43825,27059,34319
29867,27822,25779,28141,30562,23661,46701,42520,27059,37843
27825,26449,25445,29254,28472,23069,50051,40524,27614,39285
26593,27371,25312,30095,27211,24873,54213,39774,27059,40045
25208,27822,25511,31224,25794,25546,56041,40025,26387,41567
24988,31364,25779,31849,25568,26781,55330,39608,28101,42548
23839,32467,26113,30433,24393,29136,54010,38527,28101,40406
22971,32099,26049,30039,23505,32252,52894,39193,28795,38724
22755,31732,25578,32020,23284,37364,52589,39608,26254,37352
22702,31585,25445,32878,23229,47737,52488,38776,25389,36231
22218,31585,25911,30998,22734,54053,50965,33892,23404,35600
22379,30999,26249,29086,22899,56290,49645,35447,22207,34239
22809,31878,26181,27037,23339,52142,49239,37198,21893,34029
22218,34346,26113,25508,22734,46375,52285,36477,21171,36371
22272,39177,25644,24266,22789,42592,56650,35920,20095,37142
23675,39901,26181,23251,24226,39458,58376,34746,19616,35530
25760,39097,26929,22509,26359,35121,57462,32593,20573,35600
28276,35497,28182,24858,28934,31437,56142,30893,21529,34169
33925,30641,28962,24643,34714,28695,55939,28924,23151,32977
28907,37769,24333,24164,27431,45354,34210,33449,24622,32693
27917,34154,22565,25046,25527,44843,32032,33856,23807,35181
26729,31397,22565,22898,24190,44537,30505,33787,22831,38083
25442,30110,23513,21352,25243,44435,29086,32753,21457,45004
24353,29969,23828,20939,23861,45865,28375,29680,20512,42304
22868,29615,23702,21117,22620,45865,26774,28457,19322,47055
21977,28063,22818,21058,21557,44230,26638,28218,18258,48064
21284,26477,21935,20229,20135,41064,25757,27552,17122,47055
20789,26342,25112,19389,19300,38816,24895,26657,16172,46513
20096,26681,32044,18438,16266,37488,25292,25275,15706,45271
19700,24875,32783,17592,17892,35752,25292,23317,15041,41461
19601,24296,35417,16828,16865,34628,23284,21915,14507,33307
20096,23208,41066,17045,15999,34526,21768,20110,14266,35812
20195,23336,43068,17153,15412,33505,21829,19449,14169,29944
20195,22824,41817,18156,14931,31870,23349,18743,14266,25207
19205,24745,40334,18721,14824,30134,26096,17848,14169,23998
18710,24424,39144,22274,15251,28908,25625,17082,14120,22687
17621,21819,37714,22274,14716,27682,24979,16406,13781,22368
17027,19923,35341,20821,14824,27274,23670,15660,13490,21858
15938,18018,32932,19875,14610,25026,21217,15133,13248,21094
14949,17735,30595,18156,13809,24413,25292,15511,12812,21731
14355,17625,27807,15964,13648,23290,18769,16406,12376,21412
14058,17735,25771,15499,13191,22166,19937,15869,11871,20778
13761,17941,25637,15196,12941,21043,21890,15312,11326,20778
14157,17513,25439,14537,12941,20021,19820,14775,10969,20352
14553,16903,24786,13172,12193,19613,17732,14169,10749,19561
15245,16514,23008,12202,11669,19204,16726,13771,10401,20231
15147,16403,21692,11681,12193,19715,15865,13175,9930,20778
15641,15717,20433,11129,10811,20123,15290,16506,9593,21412
15542,14366,19079,11966,10307,20430,14557,12369,9387.4,22687
14355,13275,18107,11823,10127,19919,13983,12081,9142.1,21412
12209,14350,18735,16579,11450,21188,12455,11816,9811.8,18182
11968,14504,17938,15725,11303,20234,12455,10914,9435.4,17409
11728,14350,17041,14792,11256,19387,11626,10714,9518,16538
11872,14606,16543,14171,10654,18751,11245,10314,8855.2,16055
12357,14708,15845,13756,10343,18221,10774,9893,8568.9,15378
12357,14657,15845,13756,10247,17798,10407,9472.5,8292,15378
11968,14197,16742,14171,10517,17268,10090,9051.9,7978.4,16248
11444,13736,17141,13185,10885,16950,9863.7,8651.4,8135.2,16635
11163,13071,17938,12309,10977,16526,9818.6,8250.9,7453.7,17409
11023,12633,20131,11826,10746,15361,9413.1,8050.6,7133.6,19536
10470,12345,22622,11317,10746,14408,9151.4,8651.4,6910.1,21954
10561,12345,23917,10942,10517,13878,8851.7,9893,6797.5,23212
12124,12010,21526,10759,9628.6,13454,8638.2,9262.2,6594.7,20890
11498,12345,17739,10041,9407.2,12819,8681.3,8851.7,6468,17215
10791,13685,16045,9778.5,8975.3,12289,8937.9,8651.4,6325.3,15571
9934.5,14606,14151,9428.9,8640.7,11865,9151.4,8250.9,6219.2,13734
9490.8,15527,14251,9172.4,8432.3,11547,9151.4,8010.5,6112.2,13830
9140.7,15015,13753,8997.1,8266,11124,9023.1,7850.3,6041.8,13347
